plate	well	incubation_length_hours	cloneOD	clone_plus_ciliateOD	prey	predator	replicate	ciliate_detected	experiment_day			OD difference	Defence
plate6	B11	96	0.254	0.042	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.212	0.788
plate6	B12	96	0.475	0.048	Evolved Bacteria	Ancestral Ciliates	5	TRUE	28			0.427	0.573
plate6	G01	96	0.478	0.459	Evolved Bacteria	Evolved Ciliates	5	FALSE	28			0.019	0.981
plate6	G02	96	0.419	0.15	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.269	0.731
plate6	G03	96	0.323	0.051	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.272	0.728
plate6	G04	96	0.332	0.439	Evolved Bacteria	Evolved Ciliates	5	FALSE	28			-0.107	1.107
plate6	G05	96	0.4	0.049	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.351	0.649
plate6	G06	96	0.422	0.051	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.371	0.629
plate6	G07	96	0.396	0.052	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.344	0.656
plate6	G08	96	0.125	0.112	Evolved Bacteria	Evolved Ciliates	5	FALSE	28			0.013	0.987
plate6	G09	96	0.468	0.056	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.412	0.588
plate6	G10	96	0.452	0.066	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.386	0.614
plate6	G11	96	0.396	0.045	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.351	0.649
plate6	G12	96	0.504	0.05	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.454	0.546
plate6	H01	96	0.517	0.516	Evolved Bacteria	Evolved Ciliates	5	FALSE	28			0.001	0.999
plate6	H02	96	0.629	0.608	Evolved Bacteria	Evolved Ciliates	5	FALSE	28			0.021	0.979
plate6	H03	96	0.426	0.15	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.276	0.724
plate6	H04	96	0.48	0.323	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.157	0.843
plate6	H05	96	0.403	0.139	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.264	0.736
plate6	H06	96	0.464	0.06	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.404	0.596
plate6	H07	96	0.444	0.059	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.385	0.615
plate6	H08	96	0.246	0.273	Evolved Bacteria	Evolved Ciliates	5	FALSE	28			-0.027	1.027
plate6	H09	96	0.429	0.054	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.375	0.625
plate6	H10	96	0.139	0.045	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.094	0.906
plate6	H11	96	0.283	0.042	Evolved Bacteria	Evolved Ciliates	5	TRUE	28			0.241	0.759
plate6	H12	96	0.309	0.199	Evolved Bacteria	Evolved Ciliates	5	FALSE	28			0.11	0.89
plate7	A01	96	0.399	0.066	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.333	0.667
plate7	A02	96	0.069	0.165	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			-0.096	1.096
plate7	A03	96	0.434	0.052	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.382	0.618
plate7	A04	96	0.517	0.068	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.449	0.551
plate7	A05	96	0.528	0.062	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.466	0.534
plate7	A06	96	0.558	0.115	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.443	0.557
plate7	A07	96	0.654	0.052	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.602	0.398
plate7	A08	96	0.294	0.053	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.241	0.759
plate7	A09	96	0.526	0.053	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.473	0.527
plate7	A10	96	0.562	0.048	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.514	0.486
plate7	A11	96	0.208	0.045	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.163	0.837
plate7	A12	96	0.553	0.07	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.483	0.517
plate7	B01	96	0.516	0.084	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.432	0.568
plate7	B02	96	0.928	0.091	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.837	0.163
plate7	B03	96	0.424	0.05	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.374	0.626
plate7	B04	96	0.381	0.054	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.327	0.673
plate7	B05	96	0.526	0.069	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.457	0.543
plate7	B06	96	0.545	0.115	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.43	0.57
plate7	B07	96	0.488	0.056	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.432	0.568
plate7	B08	96	0.425	0.051	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.374	0.626
plate7	B09	96	0.52	0.056	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.464	0.536
plate7	B10	96	0.508	0.116	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.392	0.608
plate7	B11	96	0.375	0.043	Ancestral Bacteria	Ancestral Ciliates	1	TRUE	60			0.332	0.668
plate7	B12	96	0.378	0.05	Ancestral Bacteria	Ancestral Ciliates	1	FALSE	60			0.328	0.672
plate7	C01	96	0.6	0.047	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.553	0.447
plate7	C02	96	0.43	0.047	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.383	0.617
plate7	C03	96	0.255	0.049	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.206	0.794
plate7	C04	96	0.372	0.049	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.323	0.677
plate7	C05	96	0.413	0.047	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.366	0.634
plate7	C06	96	1.063	0.109	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.954	0.046
plate7	C07	96	0.326	0.104	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.222	0.778
plate7	C08	96	0.348	0.059	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.289	0.711
plate7	C09	96	0.246	0.038	Ancestral Bacteria	Ancestral Ciliates	3	FALSE	60			0.208	0.792
plate7	C10	96	0.425	0.111	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.314	0.686
plate7	C11	96	0.346	0.056	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.29	0.71
plate7	C12	96	0.425	0.066	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.359	0.641
plate7	D01	96	0.571	0.048	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.523	0.477
plate7	D02	96	0.494	0.048	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.446	0.554
plate7	D03	96	0.379	0.047	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.332	0.668
plate7	D04	96	0.066	0.05	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.016	0.984
plate7	D05	96	0.383	0.05	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.333	0.667
plate7	D06	96	0.401	0.055	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.346	0.654
plate7	D07	96	1.086	0.052	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			1.034	-0.034
plate7	D08	96	0.352	0.04	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.312	0.688
plate7	D09	96	0.484	0.067	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.417	0.583
plate7	D10	96	0.344	0.068	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.276	0.724
plate7	D11	96	0.329	0.049	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.28	0.72
plate7	D12	96	0.46	0.051	Ancestral Bacteria	Ancestral Ciliates	3	TRUE	60			0.409	0.591
plate7	E01	96	0.383	0.049	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.334	0.666
plate7	E02	96	0.584	0.059	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.525	0.475
plate7	E03	96	0.293	0.045	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.248	0.752
plate7	E04	96	0.355	0.062	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.293	0.707
plate7	E05	96	0.466	0.059	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.407	0.593
plate7	E06	96	0.401	0.051	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.35	0.65
plate7	E07	96	0.763	0.211	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	60			0.552	0.448
plate7	E08	96	0.319	0.109	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.21	0.79
plate7	E09	96	0.37	0.047	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.323	0.677
plate7	E10	96	0.364	0.049	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.315	0.685
plate7	E11	96	0.341	0.045	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.296	0.704
plate7	E12	96	0.413	0.048	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.365	0.635
plate7	F01	96	0.385	0.043	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.342	0.658
plate7	F02	96	0.16	0.056	Ancestral Bacteria	Ancestral Ciliates	5	FALSE	60			0.104	0.896
plate7	F03	96	0.422	0.049	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.373	0.627
plate7	F04	96	0.362	0.047	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.315	0.685
plate7	F05	96	0.129	0.282	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			-0.153	1.153
plate7	F06	96	0.399	0.089	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.31	0.69
plate7	F07	96	0.571	0.053	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.518	0.482
plate7	F08	96	0.525	0.077	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.448	0.552
plate7	F09	96	0.924	0.135	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.789	0.211
plate7	F10	96	0.4	0.057	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.343	0.657
plate7	F11	96	0.326	0.085	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.241	0.759
plate7	F12	96	0.321	0.109	Ancestral Bacteria	Ancestral Ciliates	5	TRUE	60			0.212	0.788
plate8	E01	96	0.803	0.068	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.735	0.265
plate8	E02	96	0.584	0.081	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.503	0.497
plate8	E03	96	0.431	0.056	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.375	0.625
plate8	E04	96	0.441	0.059	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.382	0.618
plate8	E05	96	0.602	0.11	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.492	0.508
plate8	E06	96	0.783	0.07	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.713	0.287
plate8	E07	96	0.527	0.052	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.475	0.525
plate8	E08	96	0.434	0.075	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.359	0.641
plate8	E09	96	0.692	0.061	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.631	0.369
plate8	E10	96	0.727	0.109	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.618	0.382
plate8	E11	96	0.328	0.066	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.262	0.738
plate8	E12	96	0.518	0.105	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.413	0.587
plate8	F01	96	0.553	0.048	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.505	0.495
plate8	F02	96	0.392	0.057	Evolved Bacteria	Ancestral Ciliates	1	FALSE	60			0.335	0.665
plate8	F03	96	0.415	0.056	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.359	0.641
plate8	F04	96	0.297	0.092	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.205	0.795
plate8	F05	96	0.304	0.057	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.247	0.753
plate8	F06	96	0.399	0.083	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.316	0.684
plate8	F07	96	0.449	0.082	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.367	0.633
plate8	F08	96	0.304	0.047	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.257	0.743
plate8	F09	96	0.437	0.09	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.347	0.653
plate8	F10	96	0.455	0.062	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.393	0.607
plate8	F11	96	0.315	0.086	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.229	0.771
plate8	F12	96	0.378	0.078	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.3	0.7
plate8	G01	96	0.325	0.067	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.258	0.742
plate8	G02	96	0.344	0.06	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.284	0.716
plate8	G03	96	0.382	0.075	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.307	0.693
plate8	G04	96	0.123	0.058	Evolved Bacteria	Ancestral Ciliates	3	FALSE	60			0.065	0.935
plate8	G05	96	0.311	0.039	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.272	0.728
plate8	G06	96	0.738	0.062	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.676	0.324
plate8	G07	96	0.343	0.063	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.28	0.72
plate8	G08	96	0.307	0.059	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.248	0.752
plate8	G09	96	0.441	0.061	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.38	0.62
plate8	G10	96	0.52	0.064	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.456	0.544
plate8	G11	96	0.232	0.266	Evolved Bacteria	Ancestral Ciliates	3	FALSE	60			-0.034	1.034
plate8	G12	96	0.285	0.039	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.246	0.754
plate8	H01	96	0.181	0.037	Evolved Bacteria	Ancestral Ciliates	3	FALSE	60			0.144	0.856
plate8	H02	96	0.394	0.065	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.329	0.671
plate8	H03	96	0.351	0.066	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.285	0.715
plate8	H04	96	0.346	0.052	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.294	0.706
plate8	H05	96	0.362	0.06	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.302	0.698
plate8	H06	96	0.425	0.063	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.362	0.638
plate8	H07	96	0.153	0.041	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.112	0.888
plate8	H08	96	0.372	0.055	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.317	0.683
plate8	H09	96	0.335	0.075	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.26	0.74
plate8	H10	96	0.319	0.071	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.248	0.752
plate8	H11	96	0.305	0.072	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.233	0.767
plate8	H12	96	0.467	0.103	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.364	0.636
plate9	A01	96	0.123	0.047	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.076	0.924
plate9	A02	96	0.366	0.054	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.312	0.688
plate9	A03	96	0.25	0.046	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.204	0.796
plate9	A04	96	0.048	0.426	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.378	1.378
plate9	A05	96	0.117	0.066	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.051	0.949
plate9	A06	96	0.041	0.454	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.413	1.413
plate9	A07	96	0.04	0.428	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.388	1.388
plate9	A08	96	0.039	0.054	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			-0.015	1.015
plate9	A09	96	0.039	0.364	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.325	1.325
plate9	A10	96	0.039	0.255	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.216	1.216
plate9	A11	96	0.039	0.19	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.151	1.151
plate9	A12	96	0.04	0.489	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.449	1.449
plate9	B01	96	0.868	0.047	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.821	0.179
plate9	B02	96	0.454	0.047	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.407	0.593
plate9	B03	96	0.571	0.045	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.526	0.474
plate9	B04	96	0.494	0.055	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.439	0.561
plate9	B05	96	0.25	0.345	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.095	1.095
plate9	B06	96	0.719	0.044	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.675	0.325
plate9	B07	96	0.643	0.056	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.587	0.413
plate9	B08	96	0.249	0.308	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.059	1.059
plate9	B09	96	0.179	0.275	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.096	1.096
plate9	B10	96	0.126	0.443	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.317	1.317
plate9	B11	96	0.039	0.228	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.189	1.189
plate9	B12	96	0.039	0.3	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.261	1.261
plate9	E01	96	0.478	0.051	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.427	0.573
plate9	E02	96	0.512	0.064	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.448	0.552
plate9	E03	96	0.274	0.044	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.23	0.77
plate9	E04	96	0.129	0.045	Evolved Bacteria	Evolved Ciliates	3	FALSE	60			0.084	0.916
plate9	E05	96	0.341	0.205	Evolved Bacteria	Evolved Ciliates	3	FALSE	60			0.136	0.864
plate9	E06	96	0.447	0.047	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.4	0.6
plate9	E07	96	0.403	0.051	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.352	0.648
plate9	E08	96	0.408	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.365	0.635
plate9	E09	96	0.415	0.049	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.366	0.634
plate9	E10	96	0.434	0.047	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.387	0.613
plate9	E11	96	0.281	0.046	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.235	0.765
plate9	E12	96	0.702	0.048	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.654	0.346
plate9	F01	96	0.325	0.041	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.284	0.716
plate9	F02	96	0.481	0.359	Evolved Bacteria	Evolved Ciliates	3	FALSE	60			0.122	0.878
plate9	F03	96	0.236	0.042	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.194	0.806
plate9	F04	96	0.463	0.046	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.417	0.583
plate9	F05	96	0.226	0.154	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.072	0.928
plate9	F06	96	0.176	0.049	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.127	0.873
plate9	F07	96	0.34	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.297	0.703
plate9	F08	96	0.141	0.045	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.096	0.904
plate9	F09	96	0.624	0.042	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.582	0.418
plate9	F10	96	0.553	0.045	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.508	0.492
plate9	F11	96	0.179	0.066	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.113	0.887
plate9	F12	96	0.514	0.044	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.47	0.53
plate9	G01	96	0.559	0.049	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.51	0.49
plate9	G02	96	0.215	0.094	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.121	0.879
plate9	G03	96	0.386	0.047	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.339	0.661
plate9	G04	96	0.433	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.39	0.61
plate9	G05	96	0.446	0.044	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.402	0.598
plate9	G06	96	0.417	0.044	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.373	0.627
plate9	G07	96	0.411	0.048	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.363	0.637
plate9	G08	96	0.454	0.048	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.406	0.594
plate9	G09	96	0.472	0.046	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.426	0.574
plate9	G10	96	0.402	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.359	0.641
plate9	G11	96	0.353	0.308	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.045	0.955
plate9	G12	96	0.501	0.039	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.462	0.538
plate9	H01	96	0.892	0.058	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.834	0.166
plate9	H02	96	1.158	0.062	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			1.096	-0.096
plate9	H03	96	0.919	0.049	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.87	0.13
plate9	H04	96	0.597	0.045	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.552	0.448
plate9	H05	96	0.612	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.569	0.431
plate9	H06	96	0.496	0.042	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.454	0.546
plate9	H07	96	0.57	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.527	0.473
plate9	H08	96	0.411	0.044	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.367	0.633
plate9	H09	96	0.572	0.044	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.528	0.472
plate9	H10	96	0.498	0.046	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.452	0.548
plate9	H11	96	0.42	0.045	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.375	0.625
plate9	H12	96	0.57	0.052	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.518	0.482
